Sample Number (10000 samples per second),HR (mV)
24539,343.0
24540,343.0
24541,343.0
24542,343.0
24543,343.0
24544,343.0
24545,343.0
24546,343.0
24547,343.0
24548,343.0
24549,343.0
24550,343.0
24551,343.0
24552,344.0
24553,343.0
24554,344.0
24555,343.0
24556,343.0
24557,343.0
24558,343.0
24559,344.0
24560,344.0
24561,344.0
24562,343.0
24563,343.0
24564,343.0
24565,343.0
24566,343.0
24567,343.0
24568,343.0
24569,343.0
24570,343.0
24571,343.0
24572,343.0
24573,343.0
24574,343.0
24575,343.0
24576,343.0
24577,343.0
24578,343.0
24579,343.0
24580,343.0
24581,342.0
24582,342.0
24583,342.0
24584,342.0
24585,342.0
24586,342.0
24587,342.0
24588,342.0
24589,342.0
24590,342.0
24591,342.0
24592,342.0
24593,342.0
24594,342.0
24595,342.0
24596,342.0
24597,342.0
24598,342.0
24599,342.0
24600,342.0
24601,342.0
24602,342.0
24603,342.0
24604,342.0
24605,342.0
24606,342.0
24607,342.0
24608,342.0
24609,342.0
24610,342.0
24611,342.0
24612,342.0
24613,342.0
24614,342.0
24615,342.0
24616,342.0
24617,342.0
24618,342.0
24619,341.0
24620,342.0
24621,342.0
24622,341.0
24623,341.0
24624,342.0
24625,341.0
24626,342.0
24627,341.0
24628,341.0
24629,341.0
24630,341.0
24631,341.0
24632,341.0
24633,341.0
24634,342.0
24635,342.0
24636,342.0
24637,341.0
24638,342.0
24639,342.0
24640,342.0
24641,341.0
24642,341.0
24643,341.0
24644,341.0
24645,341.0
24646,342.0
24647,341.0
24648,341.0
24649,341.0
24650,341.0
24651,341.0
24652,341.0
24653,341.0
24654,341.0
24655,341.0
24656,341.0
24657,341.0
24658,341.0
24659,341.0
24660,341.0
24661,341.0
24662,341.0
24663,341.0
24664,341.0
24665,341.0
24666,341.0
24667,341.0
24668,341.0
24669,341.0
24670,341.0
24671,342.0
24672,342.0
24673,341.0
24674,341.0
24675,342.0
24676,341.0
24677,341.0
24678,341.0
24679,341.0
24680,341.0
24681,341.0
24682,342.0
24683,342.0
24684,341.0
24685,341.0
24686,341.0
24687,341.0
24688,341.0
24689,341.0
24690,341.0
24691,341.0
24692,341.0
24693,341.0
24694,341.0
24695,340.0
24696,340.0
24697,340.0
24698,340.0
24699,340.0
24700,340.0
24701,340.0
24702,340.0
24703,340.0
24704,341.0
24705,340.0
24706,340.0
24707,340.0
24708,340.0
24709,340.0
24710,340.0
24711,340.0
24712,340.0
24713,340.0
24714,341.0
24715,341.0
24716,340.0
24717,341.0
24718,340.0
24719,340.0
24720,340.0
24721,341.0
24722,341.0
24723,341.0
24724,341.0
24725,341.0
24726,341.0
24727,341.0
24728,341.0
24729,341.0
24730,341.0
24731,341.0
24732,341.0
24733,341.0
24734,341.0
24735,341.0
24736,342.0
24737,341.0
24738,341.0
24739,341.0
24740,341.0
24741,341.0
24742,341.0
24743,341.0
24744,341.0
24745,341.0
24746,341.0
24747,341.0
24748,341.0
24749,341.0
24750,341.0
24751,341.0
24752,341.0
24753,341.0
24754,341.0
24755,341.0
24756,341.0
24757,341.0
24758,341.0
24759,341.0
24760,341.0
24761,341.0
24762,341.0
24763,340.0
24764,341.0
24765,341.0
24766,341.0
24767,341.0
24768,341.0
24769,341.0
24770,341.0
24771,341.0
24772,341.0
24773,341.0
24774,340.0
24775,340.0
24776,340.0
24777,340.0
24778,340.0
24779,340.0
24780,340.0
24781,340.0
24782,340.0
24783,340.0
24784,340.0
24785,340.0
24786,340.0
24787,340.0
24788,340.0
24789,340.0
24790,340.0
24791,340.0
24792,340.0
24793,340.0
24794,340.0
24795,340.0
24796,340.0
24797,340.0
24798,340.0
24799,340.0
24800,340.0
24801,340.0
24802,340.0
24803,340.0
24804,340.0
24805,339.0
24806,339.0
24807,339.0
24808,339.0
24809,340.0
24810,340.0
24811,340.0
24812,340.0
24813,340.0
24814,340.0
24815,340.0
24816,339.0
24817,339.0
24818,339.0
24819,340.0
24820,340.0
24821,340.0
24822,340.0
24823,340.0
24824,340.0
24825,340.0
24826,340.0
24827,340.0
24828,340.0
24829,340.0
24830,340.0
24831,339.0
24832,340.0
24833,340.0
24834,340.0
24835,340.0
24836,340.0
24837,340.0
24838,340.0
24839,340.0
24840,340.0
24841,340.0
24842,340.0
24843,340.0
24844,340.0
24845,340.0
24846,340.0
24847,340.0
24848,340.0
24849,340.0
24850,340.0
24851,340.0
24852,340.0
24853,340.0
24854,340.0
24855,340.0
24856,341.0
24857,341.0
24858,341.0
24859,340.0
24860,340.0
24861,340.0
24862,340.0
24863,340.0
24864,340.0
24865,340.0
24866,340.0
24867,340.0
24868,340.0
24869,340.0
24870,339.0
24871,339.0
24872,339.0
24873,339.0
24874,339.0
24875,339.0
24876,340.0
24877,340.0
24878,340.0
24879,340.0
24880,340.0
24881,340.0
24882,339.0
24883,340.0
24884,340.0
24885,340.0
24886,340.0
24887,340.0
24888,340.0
24889,340.0
24890,340.0
24891,340.0
24892,340.0
24893,340.0
24894,340.0
24895,340.0
24896,339.0
24897,339.0
24898,340.0
24899,340.0
24900,339.0
24901,340.0
24902,340.0
24903,340.0
24904,340.0
24905,340.0
24906,340.0
24907,340.0
24908,339.0
24909,339.0
24910,340.0
24911,340.0
24912,340.0
24913,340.0
24914,340.0
24915,340.0
24916,340.0
24917,340.0
24918,340.0
24919,340.0
24920,340.0
24921,339.0
24922,339.0
24923,339.0
24924,339.0
24925,339.0
24926,339.0
24927,339.0
24928,340.0
24929,340.0
24930,340.0
24931,340.0
24932,340.0
24933,340.0
24934,340.0
24935,340.0
24936,340.0
24937,340.0
24938,340.0
24939,340.0
24940,340.0
24941,340.0
24942,339.0
24943,339.0
24944,339.0
24945,339.0
24946,339.0
24947,339.0
24948,339.0
24949,339.0
24950,339.0
24951,339.0
24952,339.0
24953,339.0
24954,339.0
24955,339.0
24956,339.0
24957,339.0
24958,339.0
24959,339.0
24960,340.0
24961,339.0
24962,339.0
24963,340.0
24964,339.0
24965,340.0
24966,340.0
24967,340.0
24968,340.0
24969,340.0
24970,339.0
24971,340.0
24972,339.0
24973,339.0
24974,339.0
24975,339.0
24976,339.0
24977,339.0
24978,339.0
24979,339.0
24980,339.0
24981,339.0
24982,339.0
24983,339.0
24984,339.0
24985,340.0
24986,339.0
24987,339.0
24988,339.0
24989,339.0
24990,339.0
24991,339.0
24992,339.0
24993,340.0
24994,340.0
24995,339.0
24996,339.0
24997,339.0
24998,339.0
24999,339.0
25000,339.0
25001,339.0
25002,339.0
25003,339.0
25004,339.0
25005,339.0
25006,339.0
25007,339.0
25008,339.0
25009,340.0
25010,339.0
25011,339.0
25012,340.0
25013,340.0
25014,340.0
25015,339.0
25016,339.0
25017,339.0
25018,339.0
25019,339.0
25020,339.0
25021,339.0
25022,339.0
25023,339.0
25024,340.0
25025,339.0
25026,340.0
25027,339.0
25028,339.0
25029,339.0
25030,339.0
25031,340.0
25032,340.0
25033,339.0
25034,339.0
25035,339.0
25036,339.0
25037,339.0
25038,340.0
25039,341.0
25040,340.0
25041,340.0
25042,339.0
25043,339.0
25044,339.0
25045,339.0
25046,339.0
25047,339.0
25048,339.0
25049,339.0
25050,339.0
25051,340.0
25052,340.0
25053,339.0
25054,339.0
25055,339.0
25056,339.0
25057,339.0
25058,339.0
25059,339.0
25060,339.0
25061,339.0
25062,339.0
25063,339.0
25064,339.0
25065,339.0
25066,339.0
25067,338.0
25068,338.0
25069,338.0
25070,338.0
25071,339.0
25072,339.0
25073,339.0
25074,339.0
25075,339.0
25076,339.0
25077,339.0
25078,339.0
25079,339.0
25080,339.0
25081,339.0
25082,339.0
25083,339.0
25084,340.0
25085,340.0
25086,339.0
25087,339.0
25088,339.0
25089,339.0
25090,340.0
25091,340.0
25092,340.0
25093,340.0
25094,340.0
25095,340.0
25096,340.0
25097,340.0
25098,339.0
25099,340.0
25100,340.0
25101,340.0
25102,340.0
25103,340.0
25104,339.0
25105,339.0
25106,339.0
25107,339.0
25108,339.0
25109,339.0
25110,339.0
25111,339.0
25112,339.0
25113,339.0
25114,339.0
25115,339.0
25116,339.0
25117,339.0
25118,339.0
25119,339.0
25120,339.0
25121,339.0
25122,339.0
25123,339.0
25124,339.0
25125,339.0
25126,339.0
25127,339.0
25128,340.0
25129,340.0
25130,340.0
25131,340.0
25132,340.0
25133,340.0
25134,340.0
25135,340.0
25136,339.0
25137,339.0
25138,339.0
25139,339.0
25140,339.0
25141,340.0
25142,340.0
25143,339.0
25144,339.0
25145,339.0
25146,339.0
25147,339.0
25148,339.0
25149,339.0
25150,338.0
25151,339.0
25152,339.0
25153,339.0
25154,339.0
25155,339.0
25156,339.0
25157,339.0
25158,339.0
25159,339.0
25160,339.0
25161,339.0
25162,339.0
25163,339.0
25164,339.0
25165,339.0
25166,339.0
25167,340.0
25168,340.0
25169,339.0
25170,339.0
25171,339.0
25172,339.0
25173,339.0
25174,339.0
25175,339.0
25176,339.0
25177,339.0
25178,339.0
25179,339.0
25180,339.0
25181,339.0
25182,339.0
25183,339.0
25184,339.0
25185,339.0
25186,339.0
25187,339.0
25188,339.0
25189,339.0
25190,339.0
25191,339.0
25192,339.0
25193,338.0
25194,339.0
25195,338.0
25196,339.0
25197,339.0
25198,339.0
25199,339.0
25200,339.0
25201,339.0
25202,339.0
25203,339.0
25204,339.0
25205,339.0
25206,339.0
25207,339.0
25208,339.0
25209,339.0
25210,339.0
25211,339.0
25212,339.0
25213,339.0
25214,339.0
25215,339.0
25216,339.0
25217,339.0
25218,339.0
25219,339.0
25220,340.0
25221,340.0
25222,340.0
25223,340.0
25224,340.0
25225,340.0
25226,339.0
25227,339.0
25228,339.0
25229,339.0
25230,339.0
25231,339.0
25232,339.0
25233,339.0
25234,339.0
25235,339.0
25236,339.0
25237,339.0
25238,339.0
25239,339.0
25240,339.0
25241,339.0
25242,339.0
25243,339.0
25244,339.0
25245,338.0
25246,339.0
25247,339.0
25248,339.0
25249,339.0
25250,339.0
25251,339.0
25252,339.0
25253,339.0
25254,339.0
25255,339.0
25256,339.0
25257,339.0
25258,338.0
25259,338.0
25260,338.0
25261,338.0
25262,338.0
25263,338.0
25264,338.0
25265,338.0
25266,338.0
25267,338.0
25268,339.0
25269,339.0
25270,338.0
25271,338.0
25272,338.0
25273,338.0
25274,338.0
25275,338.0
25276,338.0
25277,339.0
25278,339.0
25279,339.0
25280,339.0
25281,339.0
25282,340.0
25283,340.0
25284,340.0
25285,340.0
25286,339.0
25287,340.0
25288,340.0
25289,340.0
25290,340.0
25291,339.0
25292,339.0
25293,339.0
25294,339.0
25295,339.0
25296,339.0
25297,340.0
25298,340.0
25299,340.0
25300,339.0
25301,339.0
25302,339.0
25303,339.0
25304,339.0
25305,339.0
25306,339.0
25307,339.0
25308,339.0
25309,339.0
25310,339.0
25311,339.0
25312,339.0
25313,340.0
25314,340.0
25315,339.0
25316,339.0
25317,339.0
25318,338.0
25319,338.0
25320,339.0
25321,339.0
25322,339.0
25323,338.0
25324,338.0
25325,338.0
25326,338.0
25327,338.0
25328,338.0
25329,338.0
25330,338.0
25331,338.0
25332,339.0
25333,339.0
25334,339.0
25335,339.0
25336,339.0
25337,339.0
25338,338.0
25339,339.0
25340,339.0
25341,339.0
25342,339.0
25343,339.0
25344,339.0
25345,339.0
25346,339.0
25347,339.0
25348,339.0
25349,339.0
25350,339.0
25351,339.0
25352,339.0
25353,339.0
25354,339.0
25355,339.0
25356,339.0
25357,339.0
25358,339.0
25359,339.0
25360,339.0
25361,339.0
25362,339.0
25363,339.0
25364,339.0
25365,339.0
25366,339.0
25367,339.0
25368,338.0
25369,338.0
25370,338.0
25371,338.0
25372,338.0
25373,338.0
25374,338.0
25375,338.0
25376,338.0
25377,338.0
25378,338.0
25379,338.0
25380,339.0
25381,339.0
25382,339.0
25383,339.0
25384,339.0
25385,340.0
25386,340.0
25387,340.0
25388,339.0
25389,339.0
25390,339.0
25391,339.0
25392,338.0
25393,339.0
25394,339.0
25395,339.0
25396,339.0
25397,339.0
25398,339.0
25399,339.0
25400,339.0
25401,339.0
25402,339.0
25403,339.0
25404,339.0
25405,339.0
25406,339.0
25407,339.0
25408,339.0
25409,339.0
25410,339.0
25411,339.0
25412,339.0
25413,339.0
25414,339.0
25415,339.0
25416,339.0
25417,339.0
25418,339.0
25419,339.0
25420,339.0
25421,339.0
25422,339.0
25423,339.0
25424,338.0
25425,338.0
25426,339.0
25427,338.0
25428,338.0
25429,338.0
25430,338.0
25431,338.0
25432,339.0
25433,338.0
25434,338.0
25435,338.0
25436,338.0
25437,338.0
25438,338.0
25439,338.0
25440,338.0
25441,338.0
25442,338.0
25443,338.0
25444,338.0
25445,338.0
25446,339.0
25447,338.0
25448,339.0
25449,339.0
25450,339.0
25451,339.0
25452,339.0
25453,339.0
25454,339.0
25455,339.0
25456,339.0
25457,339.0
25458,339.0
25459,339.0
25460,339.0
25461,339.0
25462,339.0
25463,339.0
25464,339.0
25465,339.0
25466,339.0
25467,339.0
25468,339.0
25469,339.0
25470,339.0
25471,340.0
25472,340.0
25473,340.0
25474,340.0
25475,339.0
25476,340.0
25477,339.0
25478,339.0
25479,339.0
25480,339.0
25481,339.0
25482,339.0
25483,339.0
25484,339.0
25485,338.0
25486,338.0
25487,338.0
25488,338.0
25489,338.0
25490,338.0
25491,337.0
25492,337.0
25493,338.0
25494,337.0
25495,338.0
25496,338.0
25497,338.0
25498,338.0
25499,338.0
25500,339.0
25501,339.0
25502,339.0
25503,339.0
25504,339.0
25505,340.0
25506,340.0
25507,339.0
25508,339.0
25509,339.0
25510,340.0
25511,340.0
25512,339.0
25513,339.0
25514,340.0
25515,339.0
25516,339.0
25517,339.0
25518,339.0
25519,339.0
25520,339.0
25521,339.0
25522,339.0
25523,338.0
25524,338.0
25525,338.0
25526,338.0
25527,338.0
25528,339.0
25529,339.0
25530,338.0
25531,338.0
25532,338.0
25533,339.0
25534,339.0
25535,339.0
25536,338.0
25537,339.0
25538,339.0
25539,339.0
25540,339.0
25541,339.0
25542,339.0
25543,339.0
25544,338.0
25545,338.0
25546,338.0
25547,338.0
25548,338.0
25549,338.0
25550,338.0
25551,338.0
25552,338.0
25553,338.0
25554,338.0
25555,338.0
25556,338.0
25557,339.0
25558,339.0
25559,339.0
25560,339.0
25561,339.0
25562,339.0
25563,339.0
25564,339.0
25565,339.0
25566,339.0
25567,340.0
25568,340.0
25569,339.0
25570,340.0
25571,340.0
25572,339.0
25573,339.0
25574,340.0
25575,339.0
25576,339.0
25577,339.0
25578,339.0
25579,339.0
25580,339.0
25581,339.0
25582,339.0
25583,339.0
25584,339.0
25585,339.0
25586,339.0
25587,339.0
25588,339.0
25589,339.0
25590,339.0
25591,339.0
25592,339.0
25593,339.0
25594,339.0
25595,339.0
25596,339.0
25597,339.0
25598,339.0
25599,338.0
25600,338.0
25601,339.0
25602,338.0
25603,339.0
25604,339.0
25605,339.0
25606,338.0
25607,338.0
25608,338.0
25609,338.0
25610,338.0
25611,337.0
25612,337.0
25613,337.0
25614,338.0
25615,338.0
25616,338.0
25617,338.0
25618,338.0
25619,338.0
25620,338.0
25621,338.0
25622,338.0
25623,338.0
25624,338.0
25625,338.0
25626,338.0
25627,339.0
25628,339.0
25629,339.0
25630,339.0
25631,339.0
25632,339.0
25633,340.0
25634,340.0
25635,339.0
25636,339.0
25637,339.0
25638,339.0
25639,339.0
25640,339.0
25641,339.0
25642,339.0
25643,339.0
25644,339.0
25645,339.0
25646,338.0
25647,339.0
25648,339.0
25649,339.0
25650,338.0
25651,339.0
25652,339.0
25653,339.0
25654,339.0
25655,339.0
25656,339.0
25657,339.0
25658,339.0
25659,339.0
25660,339.0
25661,338.0
25662,338.0
25663,338.0
25664,338.0
25665,338.0
25666,338.0
25667,338.0
25668,339.0
25669,338.0
25670,338.0
25671,338.0
25672,339.0
25673,338.0
25674,338.0
25675,339.0
25676,339.0
25677,339.0
25678,339.0
25679,339.0
25680,339.0
25681,339.0
25682,339.0
25683,338.0
25684,339.0
25685,338.0
25686,338.0
25687,338.0
25688,338.0
25689,338.0
25690,338.0
25691,338.0
25692,338.0
25693,338.0
25694,338.0
25695,338.0
25696,338.0
25697,338.0
25698,338.0
25699,339.0
25700,339.0
25701,339.0
25702,339.0
25703,339.0
25704,339.0
25705,339.0
25706,339.0
25707,339.0
25708,339.0
25709,339.0
25710,339.0
25711,338.0
25712,338.0
25713,338.0
25714,339.0
25715,339.0
25716,339.0
25717,339.0
25718,339.0
25719,339.0
25720,339.0
25721,339.0
25722,338.0
25723,338.0
25724,339.0
25725,339.0
25726,338.0
25727,338.0
25728,338.0
25729,339.0
25730,339.0
25731,339.0
25732,339.0
25733,339.0
25734,339.0
25735,339.0
25736,338.0
25737,339.0
25738,338.0
25739,339.0
25740,338.0
25741,339.0
25742,338.0
25743,338.0
25744,338.0
25745,338.0
25746,338.0
25747,339.0
25748,339.0
25749,338.0
25750,338.0
25751,339.0
25752,339.0
25753,339.0
25754,339.0
25755,339.0
25756,339.0
25757,338.0
25758,338.0
25759,338.0
25760,338.0
25761,339.0
25762,339.0
25763,338.0
25764,338.0
25765,339.0
25766,339.0
25767,338.0
25768,338.0
25769,338.0
25770,338.0
25771,338.0
25772,338.0
25773,338.0
25774,338.0
25775,338.0
25776,338.0
25777,338.0
25778,338.0
25779,338.0
25780,338.0
25781,339.0
25782,339.0
25783,339.0
25784,339.0
25785,339.0
25786,339.0
25787,339.0
25788,339.0
25789,339.0
25790,339.0
25791,339.0
25792,339.0
25793,339.0
25794,339.0
25795,339.0
25796,339.0
25797,339.0
25798,339.0
25799,339.0
25800,339.0
25801,339.0
25802,339.0
25803,339.0
25804,339.0
25805,339.0
25806,339.0
25807,339.0
25808,339.0
25809,338.0
25810,339.0
25811,339.0
25812,339.0
25813,339.0
25814,339.0
25815,339.0
25816,339.0
25817,339.0
25818,339.0
25819,339.0
25820,339.0
25821,339.0
25822,339.0
25823,339.0
25824,339.0
25825,339.0
25826,339.0
25827,339.0
25828,339.0
25829,339.0
25830,338.0
25831,338.0
25832,338.0
25833,338.0
25834,338.0
25835,339.0
25836,339.0
25837,338.0
25838,339.0
25839,339.0
25840,339.0
25841,338.0
25842,338.0
25843,338.0
25844,339.0
25845,339.0
25846,338.0
25847,339.0
25848,339.0
25849,339.0
25850,338.0
25851,338.0
25852,339.0
25853,338.0
25854,338.0
25855,338.0
25856,338.0
25857,338.0
25858,338.0
25859,338.0
25860,339.0
25861,338.0
25862,339.0
25863,338.0
25864,338.0
25865,339.0
25866,339.0
25867,338.0
25868,338.0
25869,338.0
25870,339.0
25871,338.0
25872,338.0
25873,338.0
25874,338.0
25875,338.0
25876,338.0
25877,338.0
25878,338.0
25879,338.0
25880,338.0
25881,338.0
25882,338.0
25883,338.0
25884,338.0
25885,338.0
25886,338.0
25887,337.0
25888,337.0
25889,337.0
25890,337.0
25891,338.0
25892,338.0
25893,338.0
25894,338.0
25895,338.0
25896,338.0
25897,339.0
25898,339.0
25899,339.0
25900,339.0
25901,339.0
25902,339.0
25903,339.0
25904,339.0
25905,339.0
25906,339.0
25907,339.0
25908,339.0
25909,339.0
25910,339.0
25911,339.0
25912,339.0
25913,339.0
25914,339.0
25915,339.0
25916,339.0
25917,339.0
25918,339.0
25919,339.0
25920,339.0
25921,339.0
25922,339.0
25923,339.0
25924,339.0
25925,339.0
25926,339.0
25927,339.0
25928,339.0
25929,339.0
25930,339.0
25931,339.0
25932,339.0
25933,339.0
25934,339.0
25935,339.0
25936,339.0
25937,339.0
25938,339.0
25939,339.0
25940,339.0
25941,338.0
25942,339.0
25943,339.0
25944,339.0
25945,338.0
25946,339.0
25947,338.0
25948,338.0
25949,338.0
25950,338.0
25951,338.0
25952,338.0
25953,338.0
25954,338.0
25955,338.0
25956,338.0
25957,338.0
25958,338.0
25959,338.0
25960,339.0
25961,339.0
25962,339.0
25963,339.0
25964,339.0
25965,338.0
25966,339.0
25967,339.0
25968,339.0
25969,339.0
25970,339.0
25971,339.0
25972,339.0
25973,339.0
25974,339.0
25975,339.0
25976,339.0
25977,339.0
25978,339.0
25979,339.0
25980,339.0
25981,339.0
25982,339.0
25983,339.0
25984,338.0
25985,338.0
25986,338.0
25987,338.0
25988,338.0
25989,338.0
25990,338.0
25991,338.0
25992,338.0
25993,338.0
25994,338.0
25995,338.0
25996,338.0
25997,338.0
25998,338.0
25999,338.0
26000,339.0
26001,339.0
26002,339.0
26003,339.0
26004,339.0
26005,338.0
26006,338.0
26007,338.0
26008,339.0
26009,339.0
